"","season","date","league_id","league","team1","team2","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","score1","score2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","reg_season","after_covid","is_VAR"
"1214",2020,"2020-08-15",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Necaxa",58.49,40.33,0.5691,0.1905,0.2405,1.82,0.95,13.6,27.8,1,1,1.34,0.84,2.53,1.52,1.05,1.05,0,1,1
"1215",2020,"2020-08-16",1952,"Mexican Primera Division Torneo Apertura","Toluca","Tigres UANL",39.03,58.59,0.2273,0.528,0.2448,1.09,1.79,27.6,14.1,3,2,1.4,1.39,1.37,0.85,3.15,2.1,0,1,1
"1216",2020,"2020-08-16",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Atlas",52.09,36.3,0.5637,0.2013,0.2349,1.89,1.04,19.3,21,0,0,0.72,0.36,1.49,1.04,0,0,0,1,1
"1217",2020,"2020-08-16",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Club América",38.23,54.86,0.2549,0.4753,0.2698,1.05,1.53,28,11.1,4,1,2.52,0.57,1.6,1.42,3.15,1.05,0,1,1
"1218",2020,"2020-08-17",1952,"Mexican Primera Division Torneo Apertura","León","Tijuana",50.82,41.32,0.4753,0.2537,0.271,1.52,1.03,13.6,29.1,2,1,0.91,1.31,0.96,0.82,2.1,1.05,0,1,1
"1219",2020,"2020-08-21",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Santos Laguna",40.81,51.63,0.3039,0.4285,0.2677,1.22,1.5,31.4,21.6,2,1,0.92,0.59,1.6,0.88,2.1,1.05,0,1,1
"1220",2020,"2020-08-21",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","León",37.96,50.49,0.2917,0.4377,0.2706,1.16,1.48,30.1,10.3,0,0,0.74,0.84,1.19,1.5,0,0,0,1,1
"1221",2020,"2020-08-22",1952,"Mexican Primera Division Torneo Apertura","Atlas","Querétaro",36.59,40.72,0.3416,0.3722,0.2862,1.2,1.26,20.8,29.8,1,0,0.69,0.42,0.31,1.57,1.05,0,0,1,1
"1222",2020,"2020-08-22",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Pumas Unam",57.12,44.09,0.5264,0.2178,0.2558,1.67,0.98,14.9,18.8,1,1,0.92,1.63,0.64,1.02,1.05,1.05,0,1,1
"1223",2020,"2020-08-22",1952,"Mexican Primera Division Torneo Apertura","Club América","Monterrey",52.38,58.01,0.3434,0.3961,0.2605,1.39,1.51,12.4,16.6,1,3,1.72,2.38,1.71,0.8,1.05,2.91,0,1,1
"1224",2020,"2020-08-23",1952,"Mexican Primera Division Torneo Apertura","Toluca","Guadalajara",40.63,45.95,0.346,0.3923,0.2617,1.39,1.49,24.8,24.5,1,0,0.84,1.36,1.19,2.28,1.05,0,0,1,1
"1225",2020,"2020-08-23",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Cruz Azul",38.69,57.21,0.2428,0.5053,0.2518,1.11,1.71,30.2,12.9,1,3,3.24,1.57,1.47,1.54,1.05,2.76,0,1,1
"1226",2020,"2020-08-23",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Puebla",41.63,37.91,0.4228,0.2834,0.2937,1.3,1.01,31.3,32.4,1,0,2.78,0.23,1.61,0.56,1.05,0,0,1,1
"1227",2020,"2020-08-24",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Mazatlán FC",48.11,25.39,0.6382,0.124,0.2377,1.75,0.62,23.4,16,4,3,2.16,1.14,1.32,1.14,4.2,3.15,0,1,1
"1228",2020,"2020-08-28",1952,"Mexican Primera Division Torneo Apertura","Puebla","Toluca",36.39,40.48,0.3649,0.3571,0.278,1.3,1.29,32.6,20.7,4,1,2.44,1.86,1.11,1.63,3.41,1.05,0,1,1
"1229",2020,"2020-08-28",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Tigres UANL",26.26,55.91,0.1401,0.6347,0.2252,0.76,1.9,13.6,11.9,1,1,0.52,1.04,0.72,1.43,1.05,1.05,0,1,1
"1230",2020,"2020-08-29",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Club América",39.65,51.99,0.2975,0.4409,0.2616,1.24,1.57,29.9,10.1,1,2,1.54,2.31,1.85,1.77,1.05,2.1,0,1,1
"1231",2020,"2020-08-29",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Pachuca",46.05,47.06,0.3946,0.3248,0.2806,1.34,1.19,30,17.9,0,0,0.21,0.46,0.4,0.94,0,0,0,1,1
"1232",2020,"2020-08-29",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Necaxa",56.35,41.9,0.5299,0.221,0.2491,1.74,1.04,11.1,25.9,3,0,1.99,0.38,1.53,0.79,3.15,0,0,1,1
"1233",2020,"2020-08-30",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Tijuana",45.25,43.21,0.4047,0.315,0.2803,1.36,1.17,21.6,30.5,3,0,1.23,0.96,1.12,0.78,2.63,0,0,1,1
"1234",2020,"2020-08-30",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Querétaro",50.46,40.69,0.4919,0.2449,0.2632,1.6,1.05,28.6,29.8,2,1,1.21,1,1.48,0.45,2.1,1.05,0,1,1
"1235",2020,"2020-08-30",1952,"Mexican Primera Division Torneo Apertura","Monterrey","FC Juárez",58.5,38.05,0.5964,0.1751,0.2285,1.93,0.94,17.2,31.5,2,1,2.41,1.12,1.42,1.65,2.1,1.05,0,1,1
"1236",2020,"2020-08-31",1952,"Mexican Primera Division Torneo Apertura","León","Atlas",50.3,36.58,0.5145,0.2158,0.2697,1.55,0.9,8.9,26.4,2,1,2.05,0.5,2.46,0.47,2.1,1.05,0,1,1
"1237",2020,"2020-09-02",1952,"Mexican Primera Division Torneo Apertura","Club América","Mazatlán FC",52.13,26.82,0.6642,0.1259,0.2099,2.03,0.75,12.6,14.5,3,1,0.25,1.64,0.76,1.8,3.15,1.05,0,1,1
"1238",2020,"2020-09-03",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Toluca",40.41,39.45,0.4171,0.317,0.2659,1.5,1.27,33.7,26.5,4,1,1.97,0.69,0.97,0.86,4.2,1.05,0,1,1
"1239",2020,"2020-09-03",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Atlético San Luis",47.42,39.57,0.4681,0.261,0.2709,1.51,1.06,18.9,27.7,3,1,1.87,0.33,1.32,0.82,3.15,1.05,0,1,1
"1240",2020,"2020-09-04",1952,"Mexican Primera Division Torneo Apertura","Necaxa","León",40.66,51.27,0.309,0.4066,0.2845,1.13,1.34,30.9,9.5,0,2,1.11,2.87,1.63,1.48,0,2.1,0,1,1
"1241",2020,"2020-09-04",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Monterrey",42.19,58.05,0.2667,0.4745,0.2588,1.16,1.63,30.1,14.1,2,1,2.14,1.94,2.02,1.88,2.1,1.05,0,1,1
"1242",2020,"2020-09-04",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Santos Laguna",38.53,50.73,0.2901,0.4469,0.263,1.21,1.56,31.7,22.2,1,1,1,1.03,1.35,1.65,1.05,1.05,0,1,1
"1243",2020,"2020-09-05",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Puebla",46.26,37.37,0.4638,0.256,0.2803,1.43,0.99,13.1,30.4,4,1,1.94,0.59,0.87,0.39,4.2,1.05,0,1,1
"1244",2020,"2020-09-05",1952,"Mexican Primera Division Torneo Apertura","Atlas","Cruz Azul",35.7,57.6,0.2107,0.5448,0.2445,1.02,1.79,23.5,12.8,1,0,1.53,0.8,1.22,1.56,1.05,0,0,1,1
"1245",2020,"2020-09-05",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Guadalajara",55.21,45.47,0.4728,0.2477,0.2795,1.45,0.97,14.5,29,1,3,0.63,1.57,1.71,1.24,1.05,2.63,0,1,1
"1246",2020,"2020-09-08",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Necaxa",38.56,39.63,0.3986,0.3248,0.2766,1.38,1.22,21.4,32.9,2,1,0.84,1.74,1.23,1.65,2.1,1.05,0,1,1
"1247",2020,"2020-09-08",1952,"Mexican Primera Division Torneo Apertura","Toluca","FC Juárez",37.99,38.77,0.4202,0.3215,0.2583,1.57,1.34,37,33.9,0,1,1.05,1.23,1.67,1.42,0,1.05,0,1,1
"1248",2020,"2020-09-08",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Atlas",56.82,36.93,0.6106,0.1638,0.2256,1.95,0.89,14.9,32.6,1,1,0.61,0.88,1.53,1.37,1.05,1.05,0,1,1
"1249",2020,"2020-09-08",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Querétaro",47.08,41.85,0.4632,0.2534,0.2834,1.41,0.97,25.8,31.7,1,1,2.02,0.98,1.24,0.69,1.05,1.05,0,1,1
"1250",2020,"2020-09-08",1952,"Mexican Primera Division Torneo Apertura","Puebla","Club América",36.12,50.38,0.3051,0.4243,0.2705,1.2,1.47,34.5,10.3,2,3,1.93,2.63,1.63,2.64,2.1,3.15,0,1,1
"1251",2020,"2020-09-09",1952,"Mexican Primera Division Torneo Apertura","León","Tigres UANL",52.39,53.69,0.4007,0.3188,0.2805,1.35,1.18,12.3,18.4,1,1,0.79,2.49,1.55,1.2,1.05,1.05,0,1,1
"1252",2020,"2020-09-09",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Pachuca",56.22,48.46,0.5002,0.2403,0.2595,1.63,1.05,14,10.6,1,0,0.62,0.51,1.51,0.98,1.05,0,0,1,1
"1253",2020,"2020-09-09",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Tijuana",28.26,43.53,0.2483,0.4776,0.2741,1,1.49,11.2,31.8,1,0,0.87,0.28,1.05,0.76,1.05,0,0,1,1
"1254",2020,"2020-09-09",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Pumas Unam",50.44,47.65,0.4654,0.2729,0.2616,1.59,1.16,25.4,9,1,2,1.6,0.12,2.28,0.5,1.05,2.1,0,1,1
"1255",2020,"2020-09-11",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Guadalajara",39.97,47.16,0.3538,0.3581,0.2881,1.21,1.22,32.8,23.5,1,2,0.91,0.93,0.66,1.83,1.05,1.68,0,1,1
"1256",2020,"2020-09-11",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Puebla",39.33,35.87,0.455,0.2658,0.2792,1.43,1.03,37.5,37,1,0,0.68,0.3,0.83,1.35,1.05,0,0,1,1
"1257",2020,"2020-09-12",1952,"Mexican Primera Division Torneo Apertura","Atlas","Mazatlán FC",38.04,29.21,0.5244,0.1993,0.2763,1.49,0.81,35.1,21.7,1,1,0.94,0.33,1.05,0.32,1.05,1.05,0,1,1
"1258",2020,"2020-09-12",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Santos Laguna",54.49,50.86,0.4545,0.2796,0.266,1.54,1.15,19.9,28.4,2,0,2.22,1.2,1.47,1.33,1.58,0,0,1,1
"1259",2020,"2020-09-12",1952,"Mexican Primera Division Torneo Apertura","Club América","Toluca",50.8,37.39,0.5535,0.2226,0.2239,2.05,1.23,9.2,34.7,1,1,0.63,0.75,1.05,1.17,1.05,1.05,0,1,1
"1260",2020,"2020-09-13",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Atlético San Luis",47.21,38.24,0.4969,0.245,0.258,1.65,1.08,7.9,30.7,3,0,0.69,1.21,0.49,1.84,2.79,0,0,1,1
"1261",2020,"2020-09-13",1952,"Mexican Primera Division Torneo Apertura","Querétaro","León",41.76,51.62,0.3384,0.3761,0.2855,1.2,1.28,30,12.4,2,3,1.6,1.63,1.12,1.83,2.1,3.15,0,1,1
"1262",2020,"2020-09-13",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Cruz Azul",42.43,56.21,0.3076,0.4213,0.2711,1.21,1.46,32.8,13.7,1,2,1.81,0.63,0.92,1.52,1.05,2.1,0,1,1
"1263",2020,"2020-09-14",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Monterrey",48.28,55.57,0.3536,0.3753,0.2712,1.33,1.38,9.8,14,1,1,1.78,0.56,2.16,0.49,1.05,1.05,0,1,1
"1264",2020,"2020-09-18",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Puebla",39.28,35.93,0.4454,0.2702,0.2843,1.39,1.02,28.5,35.1,0,1,0.58,0.28,1.7,0.84,0,1.05,0,1,1
"1265",2020,"2020-09-18",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Cruz Azul",29.34,56.02,0.1879,0.5675,0.2446,0.91,1.77,21.7,11.7,2,3,1.2,2.86,0.97,1.88,2.1,2.94,0,1,1
"1266",2020,"2020-09-19",1952,"Mexican Primera Division Torneo Apertura","Atlas","Pachuca",37.89,49.37,0.3258,0.3753,0.2988,1.09,1.19,36.2,10.1,0,1,0.56,2.28,0.93,1.12,0,0.84,0,1,1
"1267",2020,"2020-09-19",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Querétaro",55.04,41.45,0.5395,0.2025,0.258,1.65,0.91,13.7,33.8,3,0,2.66,1.04,1.73,0.58,2.26,0,0,1,1
"1268",2020,"2020-09-19",1952,"Mexican Primera Division Torneo Apertura","Club América","Guadalajara",49.89,47.86,0.4396,0.2939,0.2665,1.52,1.2,10.3,9.7,1,0,1.03,0.95,1.08,1.26,1.05,0,0,1,1
"1269",2020,"2020-09-20",1952,"Mexican Primera Division Torneo Apertura","Toluca","Santos Laguna",38.18,50.27,0.3101,0.4374,0.2526,1.36,1.65,40.5,36.2,1,2,1.15,1.44,0.72,1.55,1.05,2.1,0,1,1
"1270",2020,"2020-09-20",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Monterrey",38.57,54.4,0.2904,0.4586,0.251,1.3,1.69,29.9,10.1,1,2,0.8,1.1,1.3,0.87,1.05,2.1,0,1,1
"1271",2020,"2020-09-21",1952,"Mexican Primera Division Torneo Apertura","León","Pumas Unam",52.1,46.84,0.4765,0.2576,0.2659,1.56,1.08,12.6,10.4,2,0,4.18,0.2,3.23,0.56,1.51,0,0,1,1
"1272",2020,"2020-09-24",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Toluca",50.33,37.7,0.5298,0.2157,0.2545,1.68,0.98,8.6,38.2,0,0,1.97,0.62,2.32,0.54,0,0,0,1,1
"1273",2020,"2020-09-25",1952,"Mexican Primera Division Torneo Apertura","Puebla","Querétaro",36.3,40.47,0.3743,0.3337,0.292,1.23,1.15,44.3,43.2,3,3,0.72,1.74,1.9,1.66,3.15,3.15,0,1,1
"1274",2020,"2020-09-25",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Atlas",39.24,36.94,0.4357,0.27,0.2943,1.31,0.97,33.5,34.8,0,1,0.57,0.2,1.41,0.52,0,1.05,0,1,1
"1275",2020,"2020-09-26",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Mazatlán FC",47.78,29.48,0.6086,0.1437,0.2476,1.7,0.68,19.8,20.5,2,1,2.34,1.02,1.44,0.75,1.89,1.05,0,1,1
"1276",2020,"2020-09-26",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Necaxa",44.3,38.88,0.4608,0.263,0.2761,1.46,1.04,6.5,20.5,1,1,1.03,0.63,1.43,0.58,1.05,0.84,0,1,1
"1277",2020,"2020-09-26",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Tigres UANL",54.29,56.05,0.4019,0.3326,0.2655,1.47,1.32,15.2,15.1,0,2,1.43,0.92,1.16,0.96,0,1.88,0,1,1
"1278",2020,"2020-09-27",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","León",38.63,54.72,0.2774,0.4617,0.261,1.18,1.6,21.1,11.1,0,2,0.9,0.68,0.87,0.81,0,1.88,0,1,1
"1279",2020,"2020-09-27",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Club América",55.94,49.85,0.4923,0.2619,0.2458,1.77,1.23,10.7,9.5,0,0,1.33,0.42,1.69,0.93,0,0,0,1,1
"1280",2020,"2020-09-30",1952,"Mexican Primera Division Torneo Apertura","Tijuana","FC Juárez",42.63,38.91,0.4519,0.2604,0.2877,1.37,0.97,38.5,39.3,2,1,1.51,1.21,1.07,0.66,2.1,1.05,0,1,1
"1281",2020,"2020-10-02",1952,"Mexican Primera Division Torneo Apertura","Puebla","Santos Laguna",36.02,50.74,0.2917,0.4383,0.27,1.17,1.49,45.3,30.9,0,2,0.88,1.1,1.15,0.26,0,2.1,0,1,1
"1282",2020,"2020-10-02",1952,"Mexican Primera Division Torneo Apertura","León","Mazatlán FC",54.94,29.66,0.6763,0.1127,0.211,1.98,0.66,10.6,16.9,2,1,1.98,0.8,2.1,0.67,2.1,1.05,0,1,1
"1283",2020,"2020-10-03",1952,"Mexican Primera Division Torneo Apertura","Atlas","Necaxa",37.23,38.81,0.4183,0.2792,0.3025,1.24,0.95,45.2,21.3,0,1,0.67,0.45,1.36,0.43,0,1.05,0,1,1
"1284",2020,"2020-10-03",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Atlético San Luis",56.62,38.3,0.6089,0.1555,0.2356,1.83,0.79,16,16.4,3,0,2.33,0.15,1.5,0.64,2.52,0,0,1,1
"1285",2020,"2020-10-03",1952,"Mexican Primera Division Torneo Apertura","Club América","Pumas Unam",49.61,44.32,0.4805,0.2579,0.2616,1.6,1.11,12,6.5,2,2,2.65,0.73,1.49,1.1,1.89,2.1,0,1,1
"1286",2020,"2020-10-04",1952,"Mexican Primera Division Torneo Apertura","Toluca","Cruz Azul",37.28,55.94,0.2682,0.4844,0.2474,1.25,1.75,40.2,13.1,2,0,0.94,2.6,0.91,3.07,2.1,0,0,1,1
"1287",2020,"2020-10-04",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Pachuca",38.7,50.68,0.3257,0.3725,0.3018,1.07,1.17,41.8,9.5,1,1,1.15,1.25,0.87,1.7,1.05,1.05,0,1,1
"1288",2020,"2020-10-04",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Monterrey",40.82,53.57,0.3271,0.4114,0.2615,1.34,1.53,40.6,9.5,1,2,NA,NA,NA,NA,NA,NA,0,1,1
"1289",2020,"2020-10-04",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Guadalajara",42.85,47.6,0.3959,0.3138,0.2903,1.28,1.11,37,7.2,0,0,NA,NA,NA,NA,NA,NA,0,1,1
"1290",2020,"2020-10-11",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Tijuana",50.97,42.6,0.4811,0.2452,0.2737,1.5,0.99,18,39,2,0,1.05,0.57,1.66,0.66,2.1,0,0,1,1
"1291",2020,"2020-10-15",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Querétaro",37.27,40.3,0.3585,0.3647,0.2769,1.3,1.31,4.6,40.1,2,1,1.53,0.43,0.64,0.93,2.1,1.05,0,1,1
"1292",2020,"2020-10-16",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Tijuana",39.01,41.8,0.3715,0.3241,0.3044,1.15,1.06,37.6,49.8,2,0,2.02,1.62,1.67,1.45,1.82,0,0,1,1
"1293",2020,"2020-10-16",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","FC Juárez",29.87,38.61,0.2887,0.421,0.2903,1.04,1.32,8.3,48.4,3,2,3.17,1.15,1.08,1.05,3.15,2.1,0,1,1
"1294",2020,"2020-10-17",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Puebla",54.13,35.75,0.5783,0.1824,0.2394,1.82,0.91,9.4,45.6,3,1,1.96,1.33,1.1,1.37,3.15,1.05,0,1,1
"1295",2020,"2020-10-17",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Atlas",47.65,37,0.4777,0.2224,0.2999,1.31,0.8,6,43.9,3,2,1.64,3.41,1.15,1.45,2.78,2.1,0,1,1
"1296",2020,"2020-10-17",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Tigres UANL",55.88,57.63,0.3973,0.3288,0.2738,1.4,1.25,16.1,18.6,0,2,1.75,1.34,2,0.31,0,1.92,0,1,1
"1297",2020,"2020-10-18",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Toluca",44.14,37.36,0.4827,0.2613,0.2559,1.66,1.16,6.5,23,1,0,1.05,2.03,1.63,1.17,1.05,0,0,1,1
"1298",2020,"2020-10-18",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Pachuca",51.74,50.79,0.4178,0.2938,0.2884,1.32,1.06,7.5,11.2,1,1,1.67,0.21,0.71,0.38,1.05,1.05,0,1,1
"1299",2020,"2020-10-19",1952,"Mexican Primera Division Torneo Apertura","León","Club América",54.72,49.86,0.4768,0.2646,0.2586,1.63,1.15,11.9,11.1,3,2,1.52,1.6,1.84,1.63,3.15,2.1,0,1,1
"1300",2020,"2020-10-23",1952,"Mexican Primera Division Torneo Apertura","Puebla","León",36.14,54.65,0.2817,0.4499,0.2684,1.15,1.52,51.4,8.2,1,2,1.52,1.37,1.96,0.69,0.84,2.1,0,1,1
"1301",2020,"2020-10-24",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Necaxa",39.73,39.88,0.4062,0.3085,0.2853,1.33,1.12,46.3,55.9,0,1,1.36,0.39,1.61,0.66,0,1.05,0,1,1
"1302",2020,"2020-10-24",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","FC Juárez",57.73,37.07,0.597,0.16,0.243,1.76,0.78,14.5,50.6,1,1,1.96,1.08,1.45,1.26,1.05,1.05,0,1,1
"1303",2020,"2020-10-24",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Monterrey",31.29,53.76,0.2275,0.5302,0.2423,1.11,1.82,27.9,10.1,1,2,0.55,0.93,1.05,0.55,1.05,2.1,0,1,1
"1304",2020,"2020-10-24",1952,"Mexican Primera Division Torneo Apertura","Club América","Atlas",50.11,38.77,0.5054,0.2334,0.2611,1.62,1.02,9.9,42.1,1,0,1.59,0.78,2.19,0.6,1.05,0,0,1,1
"1305",2020,"2020-10-25",1952,"Mexican Primera Division Torneo Apertura","Toluca","Tijuana",37.74,40.96,0.3753,0.3473,0.2774,1.33,1.27,42.1,54.4,2,0,2.03,1.02,1.18,1.51,2.1,0,0,1,1
"1306",2020,"2020-10-25",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Cruz Azul",45.99,55.73,0.321,0.4048,0.2742,1.22,1.41,5,15,0,2,0.44,2.16,1.34,1.09,0,1.58,0,1,1
"1307",2020,"2020-10-25",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Atlético San Luis",52.09,37.81,0.5524,0.1945,0.253,1.69,0.9,6.6,22.9,2,1,1.5,0.71,1.15,1.08,2.1,1.05,0,1,1
"1308",2020,"2020-10-26",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Pumas Unam",50.32,43.73,0.4832,0.2339,0.2829,1.43,0.91,6.6,8,1,1,2.03,0.9,1.27,1.33,1.05,1.05,0,1,1
"1309",2020,"2020-10-29",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Mazatlán FC",38.05,31.56,0.4819,0.2457,0.2724,1.51,1,2.2,10.8,0,5,1.05,1.9,1.53,1.09,0,5.25,0,1,1
"1310",2020,"2020-10-30",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Toluca",39.8,38.69,0.4589,0.2682,0.273,1.49,1.07,29.2,1.2,3,2,2.46,0.55,1.8,0.72,3.15,2.1,0,1,1
"1311",2020,"2020-10-30",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Pachuca",40.03,50.1,0.3361,0.3596,0.3043,1.08,1.13,31.3,6.5,0,2,2.19,1.85,1.53,1.37,0,2.03,0,1,1
"1312",2020,"2020-10-30",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Querétaro",38.01,39.77,0.4297,0.2913,0.2789,1.41,1.11,59.7,28.2,1,0,0.92,1.07,1.31,1.87,1.05,0,0,1,1
"1313",2020,"2020-10-31",1952,"Mexican Primera Division Torneo Apertura","Atlas","Puebla",38.19,36.85,0.3854,0.3174,0.2972,1.22,1.08,6.9,51.8,0,1,2.12,0.26,2.63,0.95,0,1.05,0,1,1
"1314",2020,"2020-10-31",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Guadalajara",43.99,44.89,0.4111,0.3053,0.2836,1.35,1.12,7.1,3.5,2,2,1.22,1.61,1.71,0.57,2.1,2.1,0,1,1
"1315",2020,"2020-10-31",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Cruz Azul",53.41,56.78,0.3889,0.3496,0.2615,1.49,1.4,13,14.4,1,0,2.35,0.67,2.06,1.24,1.05,0,0,1,1
"1316",2020,"2020-11-01",1952,"Mexican Primera Division Torneo Apertura","Club América","Tigres UANL",50.67,56.79,0.3535,0.3753,0.2711,1.33,1.38,16.3,20.9,3,1,0.57,1.04,1.14,1.3,2.21,1.05,0,1,1
"1317",2020,"2020-11-02",1952,"Mexican Primera Division Torneo Apertura","León","Santos Laguna",53.92,51.83,0.4423,0.2891,0.2685,1.51,1.17,8.1,7.4,2,1,0.76,1.29,1.42,1.33,2.1,1.05,0,1,1
"1318",2020,"2020-11-06",1952,"Mexican Primera Division Torneo Apertura","Puebla","Atlético San Luis",36.22,35.21,0.5062,0.2275,0.2663,1.57,0.96,81.5,0,1,0,1.03,1.18,0.77,1.28,1.05,0,0,1,1
"1319",2020,"2020-11-06",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Club América",37.92,50.88,0.3748,0.3548,0.2704,1.38,1.34,100,8.3,1,1,1.66,1.03,1.58,1.49,1.05,1.05,0,1,1
"1320",2020,"2020-11-07",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Monterrey",44.86,54.58,0.2763,0.4573,0.2663,1.14,1.54,33.3,100,3,1,1.44,1.05,1.27,0.81,2.63,1.05,0,1,1
"1321",2020,"2020-11-07",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Necaxa",50.53,40.99,0.5462,0.1804,0.2734,1.51,0.75,48.8,12.5,0,1,0.58,0.89,1,1.36,0,1.05,0,1,1
"1322",2020,"2020-11-07",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Atlas",56.55,38.82,0.6875,0.0939,0.2186,1.85,0.51,100,0,1,1,1.35,0.78,1.21,0.86,1.05,1.05,0,1,1
"1323",2020,"2020-11-07",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Pumas Unam",55.56,44.07,0.5621,0.1944,0.2435,1.79,0.95,88.3,64.9,1,2,1.97,1.39,1.58,0.91,1.05,2.1,0,1,1
"1324",2020,"2020-11-08",1952,"Mexican Primera Division Torneo Apertura","Toluca","León",37.52,53.76,0.2321,0.5278,0.2401,1.15,1.84,12.4,63.8,2,2,1.19,1.19,1.55,1.05,1.68,2.1,0,1,1
"1325",2020,"2020-11-08",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Mazatlán FC",51.98,34.28,0.6435,0.1344,0.2222,1.92,0.74,41.6,0,4,0,3.69,0.55,2.92,1.29,2.82,0,0,1,1
"1326",2020,"2020-11-08",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Tijuana",39.85,39.7,0.3867,0.3256,0.2878,1.28,1.15,0,0,2,2,1.54,0.75,0.6,1.83,2.1,2.1,0,1,1
"1327",2020,"2020-11-21",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Pachuca",53.59,49.01,0.6232,0.3768,0,1.4,0.98,100,100,0,3,0.68,1.7,1.41,1.24,0,2.77,1,1,1
"1328",2020,"2020-11-21",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Necaxa",45.98,42.42,0.6156,0.3844,0,1.36,0.97,100,100,1,0,1.34,0.61,2,1.5,1.05,0,1,1,1
